"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[nu]"    
          0,           0,        3051,      -6.345835165,      -7.319403008,      -7.257585841,      -11.79398512
          0,           0,        3052,      -6.154931228,      -6.859628054,      -6.927859656,      -11.91182725
          0,           0,        3053,      -6.314029035,      -7.047997354,      -7.090639393,      -11.92699633
          0,           0,        3054,      -6.406239755,      -7.268087606,      -7.277562564,      -11.81090334
          0,           0,        3055,      -6.135396228,      -7.070208919,      -7.101994746,      -11.89150516
          0,           0,        3056,      -6.160468439,      -6.993365809,      -7.035690594,      -11.77278407
          0,           0,        3057,      -6.172432807,         -7.011345,      -7.017902566,      -11.74318067
          0,           0,        3058,      -6.335613909,      -7.067728195,      -7.045179419,      -11.77427933
          0,           0,        3059,      -6.156005883,      -6.930407097,       -6.93187647,      -11.83366989
          0,           0,        3060,      -6.170415905,      -7.158440204,      -7.161487668,       -11.8518172
          0,           0,        3061,      -6.178094689,      -7.220656155,      -7.178607108,      -11.86441599
          0,           0,        3062,      -6.182060067,      -7.266693744,      -7.240663361,      -11.89800107
          0,           0,        3063,      -6.346335024,      -7.309342256,      -7.260009653,      -11.74696227
          0,           0,        3064,      -6.151346536,      -6.835110001,      -6.893107181,      -11.85067083
          0,           0,        3065,      -6.366876413,       -7.02211771,      -7.036896589,         -11.79924
          0,           0,        3066,      -6.150371615,      -7.081180735,      -7.113809175,      -11.81233121
          0,           0,        3067,      -6.168638433,      -7.041556891,      -7.048092949,      -11.75527693
          0,           0,        3068,      -6.176709251,        -7.0633429,      -7.047724019,      -11.74532373
          0,           0,        3069,      -6.180649052,      -7.112408802,      -7.069808998,      -11.75935574
          0,           0,        3070,       -6.18292588,      -7.173815709,      -7.108054328,      -11.78147356
          0,           0,        3071,      -6.184575283,      -7.241213744,      -7.161283737,      -11.80155506
          0,           0,        3072,      -6.186178168,      -7.297595014,      -7.202649842,      -11.81778303
          0,           0,        3073,      -6.187515732,      -7.337724614,      -7.228002603,      -11.83516801
          0,           0,        3074,      -6.188574615,      -7.366080477,      -7.246477474,      -11.85222339
          0,           0,        3075,      -6.189364835,      -7.388598814,       -7.26678236,      -11.86868258
          0,           0,        3076,      -6.189931477,      -7.406201932,      -7.286053074,      -11.88727882
          0,           0,        3077,      -6.313426352,      -7.418834736,      -7.299687401,      -11.82074323
          0,           0,        3078,      -6.172530215,      -7.018403645,      -7.053375931,      -11.87615359
          0,           0,        3079,      -6.181953101,      -7.165140126,      -7.139295885,      -11.87336572
          0,           0,        3080,      -6.186114965,       -7.24527834,      -7.190988608,      -11.86932536
          0,           0,        3081,       -6.18755626,      -7.306184537,      -7.233394843,      -11.87376667
          0,           0,        3082,      -6.188314095,      -7.358486655,      -7.260420023,       -11.8808142
          0,           0,        3083,      -6.329938116,      -7.408369543,      -7.295897532,      -11.77520181
          0,           0,        3084,      -6.165746036,      -6.939938995,      -6.988239273,      -11.85776888
          0,           0,        3085,      -6.178443259,      -7.112184695,      -7.103885163,      -11.87793912
          0,           0,        3086,       -6.35323887,      -7.213417297,      -7.179759392,      -11.86334531
          0,           0,        3087,      -6.155772679,      -6.951837427,      -7.022520144,      -11.94233264
          0,           0,        3088,      -6.382707528,      -7.122216801,      -7.184764567,      -11.85687375
          0,           0,        3089,      -6.143114414,      -7.048713649,      -7.135467111,      -11.92538742
          0,           0,        3090,       -6.16492979,      -7.063239155,      -7.117750999,       -11.8241257
          0,           0,        3091,      -6.174983076,      -7.078262176,      -7.088094339,      -11.80363032
          0,           0,        3092,      -6.179638261,      -7.132362208,      -7.115013398,       -11.8239492
          0,           0,        3093,      -6.182184016,       -7.19493179,      -7.142699763,      -11.85166432
          0,           0,        3094,      -6.184089002,      -7.266090641,      -7.193136144,      -11.87594282
          0,           0,        3095,      -6.185752961,      -7.324317001,       -7.22618983,      -11.88633625
          0,           0,        3096,      -6.187228184,      -7.363906565,      -7.244943818,      -11.89030318
          0,           0,        3097,      -6.310686377,      -7.391814284,       -7.26069877,      -11.80360133
          0,           0,        3098,      -6.171586815,      -7.022256434,      -7.040259737,      -11.84216976
          0,           0,        3099,      -6.181111981,      -7.162655954,      -7.115912327,      -11.84046519
          0,           0,        3100,      -6.185417852,      -7.228519978,      -7.156955563,      -11.84152156
          0,           0,        3101,      -6.187142898,      -7.273495639,      -7.188649178,      -11.84760521
          0,           0,        3102,       -6.31189683,      -7.315605255,      -7.212501233,      -11.80217496
          0,           0,        3103,      -6.170448154,      -7.015135618,      -7.036365452,      -11.85714507
          0,           0,        3104,      -6.180217845,      -7.185237763,      -7.160336991,      -11.87212996
          0,           0,        3105,      -6.184861421,      -7.269737947,      -7.226415507,      -11.89024026
          0,           0,        3106,      -6.186825194,      -7.330353705,      -7.284683759,      -11.91859191
          0,           0,        3107,      -6.187809373,      -7.377187852,       -7.31209106,       -11.9404247
          0,           0,        3108,      -6.323698918,      -7.418115587,      -7.342930637,      -11.82657902
          0,           0,        3109,      -6.167814449,      -6.970503873,       -7.01931943,      -11.90943004
          0,           0,        3110,       -6.17933221,      -7.136924859,      -7.127827187,      -11.91570484
          0,           0,        3111,      -6.184606688,      -7.228640431,      -7.196063011,      -11.92194317
          0,           0,        3112,       -6.34705872,       -7.30256305,      -7.259737473,      -11.81322705
          0,           0,        3113,      -6.152687365,      -6.855900023,      -6.926103345,      -11.93369142
          0,           0,        3114,      -6.171656362,      -7.057365479,      -7.117213466,      -11.90903107
